username,time,followed,private,notavaliable,toomanyfollowers,liked,target,followedback,cantunfollow
ewa_szymichowska,1691675553.482161,False,False,False,False,False,jakubroskosz,True,False
glennpatrick37,1691675599.1044114,True,False,False,False,True,jakubroskosz,False,True
grzegorz_ludwicki,1691675637.2555666,False,False,False,False,False,jakubroskosz,False,False
kwasikiewicz,1691675668.001342,False,False,False,False,False,jakubroskosz,False,False
karolina.kurtek,1691675705.1306748,False,False,False,False,True,jakubroskosz,False,False
a.szpot,1691675796.5858345,False,True,False,False,False,jakubroskosz,False,False
arek13324,1691675874.143087,False,True,False,False,False,jakubroskosz,False,False
servicio_de_limpieza_delamano_,1691675917.9396472,False,False,False,True,True,jakubroskosz,False,False
ch24pl,1691675951.7785466,False,False,False,True,True,jakubroskosz,False,False
chryztek,1691676037.5255225,False,True,False,False,False,jakubroskosz,False,False
dares77,1691676120.7310016,False,True,False,False,False,jakubroskosz,False,False
dominos9410,1691676163.0235114,False,False,False,False,False,jakubroskosz,False,False
its_sophisticated,1691676231.9591117,False,False,False,False,False,jakubroskosz,False,False
instytut_medycznej_marihuany,1691676295.4492118,False,False,False,False,False,jakubroskosz,False,False
iwodino,1691676337.9306903,False,False,False,False,True,jakubroskosz,False,False
walczynskaiza,1691676417.0925214,False,True,False,False,False,jakubroskosz,False,False
buba_jakub,1691676510.2480018,False,True,False,False,False,jakubroskosz,False,False
siemano_jano,1691676548.887024,False,False,False,False,True,jakubroskosz,False,False
karol_swiecicki,1691676588.0853474,False,False,False,True,False,jakubroskosz,False,False
karollina.wilk,1691676633.118991,False,False,False,False,True,jakubroskosz,False,False
kasiadepa_,1691676688.8782034,False,False,False,True,False,jakubroskosz,False,False
k0nfused__,1691676782.1524508,False,True,False,False,False,jakubroskosz,False,False
k.pawelas,1691676834.6399677,False,True,False,False,False,jakubroskosz,False,False
krzysztofmarczuk,1691676907.4862585,False,False,False,False,False,jakubroskosz,False,False
kuruma_trader,1691676949.2623389,False,False,False,True,True,jakubroskosz,False,False
macarturus,1691676993.832319,False,False,False,False,False,jakubroskosz,False,False
maciek_mlk,1691677079.1321423,False,True,False,False,False,jakubroskosz,False,False
maciejgrzyb__,1691677156.572526,False,True,False,False,False,jakubroskosz,False,False
magdalena.chska,1691677240.4059358,False,True,False,False,False,jakubroskosz,False,False
marcin65_,1691677287.675267,False,False,False,False,True,jakubroskosz,False,False
maciejewiczm,1691677330.3481543,False,False,False,False,True,jakubroskosz,False,False
michalkachel,1691677423.55321,False,True,False,False,False,jakubroskosz,False,False
xenonnyy,1691677476.185204,False,True,False,False,False,jakubroskosz,False,False
michalbernacki_,1691677557.8648498,False,True,False,False,False,jakubroskosz,False,False
mike_of_spades,1691677602.1619322,False,False,False,False,False,jakubroskosz,False,False
wstrzasniety,1691677668.4029572,False,False,False,True,False,jakubroskosz,False,False
mikiruman,1691677731.3484938,False,False,False,False,False,jakubroskosz,False,False
m.scech,1691677763.945816,False,False,False,True,True,jakubroskosz,False,False
aboutme_n,1691677841.3133554,False,True,False,False,False,jakubroskosz,False,False
chrusciakp,1691677878.544529,False,False,False,False,True,jakubroskosz,False,False
_cz4r3k_,1691677961.947735,False,True,False,False,False,jakubroskosz,False,False
akio_junichi_11,1691678045.2925076,False,True,False,False,False,jakubroskosz,False,False
_wyszogrodzky,1691678132.8149447,False,True,False,False,False,jakubroskosz,False,False
janeczke_,1691678214.2096498,False,True,False,False,False,jakubroskosz,False,False
me_my_business_and_i,1691678282.8283837,False,False,False,False,False,jakubroskosz,False,False
karolina.73,1691678321.1593232,False,False,False,True,True,jakubroskosz,False,False
katarzynalis786,1691678373.7367744,False,True,False,False,False,karolina_pisarek,False,False
xpaulaa04,1691678438.6864333,False,False,False,False,False,karolina_pisarek,True,False
beznazwy082,1691678477.05597,False,False,False,False,False,karolina_pisarek,False,False
julcia2276,1691678523.886942,False,True,False,False,False,karolina_pisarek,False,False
weraaaa_09,1691678603.3246732,False,True,False,False,False,karolina_pisarek,False,False
fanka.blanki_,1691678663.6367536,False,False,False,False,False,karolina_pisarek,False,False
9yrrja,1691678724.3611455,False,True,False,False,False,karolina_pisarek,False,False
weronikagroch,1691678778.2374778,False,True,False,False,False,karolina_pisarek,False,False
use.r0991231,1691678831.0718994,False,True,False,False,False,karolina_pisarek,False,False
i.kijanovskaa,1691678924.4577525,False,True,False,False,False,karolina_pisarek,False,False
aga.woldanska,1691679001.73218,False,True,False,False,False,karolina_pisarek,False,False
_agatastanislawiak_,1691679048.6303227,False,False,False,False,True,karolina_pisarek,False,False
agaaaa8920,1691679095.2338116,False,True,False,False,False,karolina_pisarek,False,False
ka_lina95,1691679133.813623,False,False,False,False,False,karolina_pisarek,False,False
urban_antek,1691679184.6083038,False,True,False,False,False,karolina_pisarek,False,False
michulecbeata,1691679241.274009,False,True,False,False,False,karolina_pisarek,False,False
siemabojan,1691679280.771129,True,False,False,False,True,karolina_pisarek,False,True
fp___natalia,1691679327.5442755,False,True,False,False,False,karolina_pisarek,False,False
jesvinjoseph333,1691679368.6046784,False,False,False,False,True,karolina_pisarek,False,False
na_stkaaa,1691679444.5819125,False,False,False,True,False,karolina_pisarek,False,False
justina__be,1691679487.272321,False,False,False,False,True,karolina_pisarek,False,False
boczekfn9_on_twitch,1691679548.2417798,False,True,False,False,False,karolina_pisarek,False,False
worldmad,1691679586.9879725,False,False,False,False,True,karolina_pisarek,False,False
boy_killer_22,1691679662.8382075,False,False,False,False,False,karolina_pisarek,False,False
n0thingtwic3,1691679730.1912055,False,False,False,False,False,karolina_pisarek,False,False
kinia_684,1691679766.8463442,False,False,False,False,True,karolina_pisarek,False,False
kk_rad,1691679837.908842,False,False,False,False,False,karolina_pisarek,False,False
chandramani4430,1691679884.5677502,False,True,False,False,False,karolina_pisarek,False,False
marcel.sajduk,1691679945.1556313,False,True,False,False,False,karolina_pisarek,False,False
mar_cysiaa_,1691679991.0478466,False,False,False,True,True,karolina_pisarek,False,False
marcin.jozwik34,1691680025.2494187,False,False,False,False,False,karolina_pisarek,False,False
_bartkiewicz_marta_,1691680057.8949382,False,False,False,False,False,karolina_pisarek,False,False
matikuch,1691680094.5095432,False,False,False,False,True,karolina_pisarek,False,False
michaelcervantes670,1691680155.293747,False,False,False,False,False,karolina_pisarek,False,False
wyzzzuj,1691680209.8477888,False,False,False,False,False,karolina_pisarek,False,False
_mikus33,1691680248.046682,False,False,False,False,True,karolina_pisarek,False,False
tala_10_,1691680290.750954,False,False,False,True,True,karolina_pisarek,False,False
priv_ekstyles,1691680382.1179273,False,True,False,False,False,karolina_pisarek,False,False
treborkibukaj,1691680436.9593642,False,True,False,False,False,karolina_pisarek,False,False
soniaokrasa,1691680493.6201017,False,True,False,False,False,karolina_pisarek,False,False
stc_shorts_and_shots,1691680566.8495886,True,False,False,False,False,karolina_pisarek,False,True
_______weronika______,1691680660.3150158,False,True,False,False,False,karolina_pisarek,False,False
bombki_eliza,1691680697.1971676,True,False,False,False,True,karolina_pisarek,False,True
w.sztukowskaaa,1691680727.8719275,False,False,False,False,False,karolina_pisarek,False,False
wikibiegelmeier,1691680764.2892177,False,False,False,False,False,karolina_pisarek,False,False
imalexaandre,1691680844.4110787,False,False,False,True,False,karolina_pisarek,False,False
l3na_k7k_,1691680881.6620672,False,False,False,False,True,karolina_pisarek,False,False
_majaa_.pv_,1691680940.4618764,False,True,False,False,False,karolina_pisarek,False,False
adrianek2115v1,1691680975.193118,False,False,False,False,False,thenitrozyniak,False,False
al.anekk_,1691681035.7858558,False,True,False,False,False,thenitrozyniak,False,False
y0ung_turko_009,1691681098.4300065,False,True,False,False,False,thenitrozyniak,False,False
martula9000,1691681137.8979352,False,False,False,True,False,thenitrozyniak,False,False
_kuba_0006,1691681190.583798,False,True,False,False,False,thenitrozyniak,False,False
aleeksandraa4,1691681230.8177636,False,False,False,False,False,thenitrozyniak,False,False
xxmeysonn,1691681273.3531933,False,False,False,False,False,thenitrozyniak,False,False
ellizza113,1691681305.707059,False,False,False,False,False,thenitrozyniak,False,False
amelcias_,1691681337.9047155,False,False,False,False,False,thenitrozyniak,False,False
selfti777,1691681417.0111597,False,True,False,False,False,thenitrozyniak,False,False
spierdalaj_szmulu,1691681451.2815895,False,False,False,False,False,thenitrozyniak,True,False
a2gat1a,1691681497.86673,False,False,False,False,True,thenitrozyniak,False,False
zajac._pv,1691681575.1067731,False,True,False,False,False,thenitrozyniak,False,False
amelka_m0,1691681603.2322204,False,False,False,False,False,thenitrozyniak,True,False
og_damiano,1691681674.0259657,False,False,False,False,False,thenitrozyniak,False,False
ededek,1691681717.685473,False,False,False,False,True,thenitrozyniak,False,False
fi.lipacab,1691681750.014107,False,False,False,False,False,thenitrozyniak,False,False
jeremiasz.okk,1691681804.5575895,False,True,False,False,False,thenitrozyniak,False,False
kacpppkox,1691681865.1410303,False,True,False,False,False,thenitrozyniak,False,False
n0thingtwic3,1691681937.9200978,False,False,False,False,False,thenitrozyniak,False,False
asligh9,1691681968.3592975,False,False,False,False,False,thenitrozyniak,False,False
kriss_blazej,1691682028.900876,False,True,False,False,False,thenitrozyniak,False,False
kamyczek3405,1691682065.111663,False,False,False,False,False,thenitrozyniak,False,False
malesaa1232,1691682158.1148555,False,True,False,False,False,thenitrozyniak,False,False
liaa_kxx,1691682216.7651548,False,True,False,False,False,thenitrozyniak,False,False
li_massage_permanent,1691682253.1093826,False,False,False,False,False,thenitrozyniak,False,False
lu_kas4234,1691682298.456585,False,False,False,False,True,thenitrozyniak,True,False
macius_insta,1691682369.435996,False,False,False,False,False,thenitrozyniak,False,False
1.8.7maciek,1691682407.9280937,False,False,False,False,False,thenitrozyniak,False,False
mardrzewiecki,1691682497.1291316,False,True,False,False,False,thenitrozyniak,False,False
m4rc3link4,1691682543.6066887,False,True,False,False,False,thenitrozyniak,False,False
mateusz_2212,1691682571.8397596,True,False,False,False,False,thenitrozyniak,False,True
brzozowiecmichal,1691682606.156958,False,False,False,False,False,thenitrozyniak,False,False
monika96fil,1691682675.2022216,False,False,False,False,False,thenitrozyniak,False,False
natkaw_7,1691682711.4641664,False,False,False,False,False,thenitrozyniak,False,False
oliwierpotas,1691682749.8423622,False,False,False,False,False,thenitrozyniak,False,False
pablo422222,1691682787.520537,False,False,False,True,True,thenitrozyniak,False,False
p.macie_jewska,1691682825.7553685,False,False,False,False,False,thenitrozyniak,False,False
vstrzaleczka,1691682876.6250038,False,True,False,False,False,thenitrozyniak,False,False
pioter_04,1691682937.0483315,False,True,False,False,False,thenitrozyniak,False,False
lemyslaw,1691683024.170423,False,True,False,False,False,thenitrozyniak,False,False
szatan.26,1691683085.1549218,False,True,False,False,False,thenitrozyniak,False,False
weronika.sadowskaa,1691683159.9334383,True,False,False,False,False,thenitrozyniak,False,True
zuzanniecko,1691683200.614867,False,False,False,False,True,thenitrozyniak,True,False
z.borek,1691683238.957703,False,False,False,False,False,thenitrozyniak,False,False
hania_pska,1691683287.85163,False,False,False,False,True,thenitrozyniak,False,False
_.patrycja.a,1691683336.8149378,False,False,False,False,True,thenitrozyniak,False,False
ppollyzz,1691683416.554736,False,True,False,False,False,thenitrozyniak,False,False
myoyka,1691683459.1524374,False,False,False,True,True,thenitrozyniak,False,False
patrykos709,1691683489.2780757,False,False,False,False,False,isamupt,False,False
al.anekk_,1691683537.8048267,False,True,False,False,False,isamupt,False,False
_bauerq_,1691683596.3519197,False,True,False,False,False,isamupt,False,False
szczerbos_,1691683642.7947073,False,True,False,False,False,isamupt,False,False
fpwhite2115_,1691685598.2304685,False,False,False,False,False,kacperblonsky,False,False
mile.nqaa,1691685673.155628,False,False,False,False,False,kacperblonsky,False,False
m.oo.n.i.k.a,1691685767.4210508,False,True,False,False,False,kacperblonsky,False,False
soniulka_2007,1691685807.824468,False,False,False,False,False,kacperblonsky,False,False
wiktoria.stanuch.priv,1691685887.1585193,False,True,False,False,False,kacperblonsky,False,False
ola.dla.znaj._,1691685945.7932792,False,True,False,False,False,kacperblonsky,False,False
mini.majcia,1691685974.1797564,True,False,False,False,False,kacperblonsky,False,True
gabsia_bowska,1691686014.8190763,False,False,False,False,False,kacperblonsky,False,False
kk.qbus,1691686057.1848068,False,False,False,False,False,kacperblonsky,False,False
winogronek7,1691686103.9053931,False,True,False,False,False,kacperblonsky,False,False
joanna727372,1691686132.1722596,False,False,False,False,False,kacperblonsky,False,False
